Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag,Low_Stock_Flag
97495722,2024-12-25 09:07:00,Bengaluru,Hyper,Grocery,Nestle,Omnichannel,Wallet,3,72.49318865554369,82.4421865098229,247.3265595294687,217.47956596663107,29.84699356283764,0.1206784811935307,207,26,11,26.0,F,0,0
41583796,2024-06-15 02:50:00,Hyderabad,Hyper,Personal Care,Britannia,Omnichannel,Cash,5,58.90727362137464,65.67453044050285,328.37265220251425,294.5363681068732,33.83628409564108,0.1030423327542317,427,45,8,64.0,O,0,0
19538293,2024-04-06 07:17:00,Hyderabad,Express,Home Care,Nestle,Offline,Cash,5,188.60326171013503,240.92755680982808,1204.6377840491405,943.0163085506751,261.6214754984653,0.2171785402738065,377,39,10,30.0,M,0,0
48301665,2024-07-07 08:56:00,Delhi,Hyper,Fruits,Amul,Omnichannel,Wallet,4,20.746409904079396,27.010535803482988,108.04214321393196,82.98563961631757,25.05650359761438,0.231914166567397,97,36,8,45.0,M,0,0
43704704,2024-10-15 09:46:00,Hyderabad,Hyper,Vegetables,Nestle,Omnichannel,UPI,2,188.8513249634032,223.25256404784548,446.50512809569096,377.7026499268064,68.80247816888459,0.1540911264834106,128,48,12,33.0,Unknown,0,0
94150413,2024-04-24 02:07:00,Delhi,Hyper,Grocery,PepsiCo,Offline,Wallet,5,99.24495185566045,123.24725020542448,616.2362510271224,496.2247592783021,120.01149174882028,0.1947491591881994,147,27,8,36.0,O,1,0
80194725,2024-01-18 08:13:00,Mumbai,Super,Grocery,PepsiCo,Offline,Cash,4,152.24377227313278,205.3471080238556,821.3884320954224,608.9750890925311,212.4133430028913,0.2586027933958227,86,30,3,25.0,F,0,0
54772340,2024-01-19 14:24:00,Delhi,Express,Beverages,ITC,Omnichannel,Card,4,61.71390046699429,83.09548656759625,332.381946270385,246.8556018679772,85.52634440240786,0.257313447261766,283,33,13,47.0,Unknown,1,0
84573997,2024-11-06 23:24:00,Delhi,Super,Personal Care,Parle,Online,UPI,4,47.66192930508179,66.26814318017848,265.07257272071394,190.6477172203272,74.42485550038677,0.2807716193964826,257,50,6,25.0,M,0,0
46393569,2024-02-10 17:37:00,Ahmedabad,Express,Fruits,Nestle,Omnichannel,UPI,2,171.79059143837986,205.84647564951803,411.69295129903605,343.5811828767597,68.11176842227633,0.1654431250458861,413,38,3,48.0,M,0,0
30080196,2024-08-19 23:32:00,Delhi,Super,Beverages,Britannia,Omnichannel,UPI,2,11.995704333435434,15.676721822756102,31.353443645512204,23.991408666870868,7.362034978641336,0.2348078591263485,268,31,10,45.0,M,1,0
67543569,2024-05-20 08:15:00,Hyderabad,Super,Snacks,HUL,Offline,UPI,1,169.90287735809068,226.18807020316305,226.18807020316305,169.90287735809068,56.285192845072345,0.2488424468828827,451,63,8,54.0,F,0,0
65952265,2024-10-10 19:03:00,Mumbai,Super,Grocery,Amul,Offline,Wallet,5,68.6957506470096,84.4631504201683,422.3157521008415,343.47875323504803,78.83699886579348,0.1866778553099497,261,47,8,41.0,M,0,0
35770989,2024-01-23 02:13:00,Pune,Express,Grocery,Amul,Online,UPI,1,102.58153297715876,111.9967746323567,111.9967746323567,102.58153297715876,9.415241655197931,0.0840670785931526,282,59,8,52.0,F,0,0
25407793,2024-11-23 16:40:00,Pune,Express,Home Care,HUL,Omnichannel,Cash,1,148.32664094847846,200.40571338435436,200.40571338435436,148.32664094847846,52.07907243587587,0.2598682021404969,74,68,6,63.0,O,1,0
10792572,2024-09-11 20:09:00,Bengaluru,Super,Home Care,Parle,Omnichannel,Wallet,1,72.59453773593101,89.18492804290025,89.18492804290025,72.59453773593101,16.59039030696924,0.18602235457306,256,41,7,41.0,O,0,0
44604764,2024-06-12 23:40:00,Hyderabad,Super,Grocery,HUL,Online,UPI,3,73.69321159306753,93.295942751348,279.887828254044,221.0796347792026,58.8081934748414,0.21011343666386,333,36,9,36.0,M,0,0
75690486,2024-03-16 13:30:00,Kolkata,Hyper,Personal Care,HUL,Omnichannel,Cash,1,157.26151079553128,182.25209017672776,182.25209017672776,157.26151079553128,24.990579381196483,0.137120948006486,65,27,10,41.0,F,1,0
82401592,2024-12-22 15:46:00,Hyderabad,Super,Home Care,Tata,Omnichannel,Wallet,3,197.85817610303124,252.79886372150293,758.3965911645088,593.5745283090937,164.82206285541508,0.2173296462241909,178,41,6,41.0,M,1,0
39920768,2024-04-20 06:09:00,Pune,Express,Dairy,PepsiCo,Online,Card,4,94.56750893864267,124.3410211182068,497.3640844728272,378.2700357545707,119.09404871825654,0.2394504397005029,321,47,13,45.0,F,0,0
69657702,2024-06-28 00:53:00,Delhi,Super,Fruits,HUL,Offline,Card,2,122.2919500820078,130.6011370365131,261.2022740730262,244.5839001640156,16.618373909010643,0.0636226233787096,413,38,8,24.0,M,0,0
31373505,2024-05-23 20:32:00,Kolkata,Hyper,Snacks,HUL,Offline,Cash,2,40.50126952546391,56.22924418332932,112.45848836665864,81.00253905092782,31.45594931573082,0.2797116498060344,316,51,3,30.0,O,0,0
26875826,2024-03-25 03:37:00,Ahmedabad,Super,Home Care,Amul,Online,UPI,4,68.72013501789905,74.43218947810682,297.7287579124273,274.8805400715962,22.84821784083107,0.0767417229058925,232,29,8,41.0,M,1,0
58152442,2024-06-01 01:30:00,Bengaluru,Hyper,Vegetables,Nestle,Offline,UPI,4,102.74204009879568,141.37177978109003,565.4871191243601,410.96816039518274,154.51895872917737,0.2732492987080684,302,65,10,18.0,F,0,0
38030437,2024-02-25 07:00:00,Ahmedabad,Super,Beverages,Amul,Omnichannel,UPI,1,78.88829038257347,97.6311665539362,97.6311665539362,78.88829038257347,18.742876171362735,0.1919763619848612,395,27,8,41.0,O,1,0
24498898,2024-01-01 14:32:00,Chennai,Express,Snacks,Parle,Online,Wallet,1,43.25895925602786,50.22759415473919,50.22759415473919,43.25895925602786,6.968634898711329,0.1387411644133827,468,50,11,41.0,Unknown,0,0
31603294,2024-04-15 20:20:00,Kolkata,Express,Dairy,HUL,Online,Card,3,184.66866224241704,223.89667633092049,671.6900289927614,554.0059867272512,117.68404226551024,0.1752058794768538,139,70,10,62.0,F,0,0
35017489,2024-02-10 21:44:00,Hyderabad,Super,Fruits,HUL,Offline,Cash,1,174.5646195720004,231.70765062569748,231.70765062569748,174.5646195720004,57.14303105369709,0.2466169369003979,497,37,8,25.0,M,0,0
38300573,2024-05-31 09:28:00,Delhi,Hyper,Personal Care,HUL,Online,Card,2,98.58480513945209,138.27550962041033,276.55101924082066,197.16961027890417,79.38140896191649,0.2870407391006256,382,50,12,43.0,M,0,0
56106924,2024-11-10 21:49:00,Bengaluru,Super,Fruits,Nestle,Omnichannel,Card,3,52.89061280326533,64.72758328073505,194.18274984220517,158.671838409796,35.51091143240913,0.1828736664882213,76,65,5,53.0,M,1,0
88468814,2024-02-29 08:06:00,Delhi,Express,Home Care,Parle,Omnichannel,UPI,1,165.13420094168285,224.72522121127116,224.72522121127116,165.13420094168285,59.591020269588284,0.2651728183796732,82,64,6,49.0,O,0,0
97695026,2024-01-01 10:48:00,Mumbai,Super,Fruits,Nestle,Online,Cash,1,182.1409659025333,233.8517908834915,233.8517908834915,182.1409659025333,51.710824980958165,0.2211264869325772,440,66,3,22.0,F,0,0
61738021,2024-02-10 13:11:00,Chennai,Express,Fruits,Nestle,Offline,UPI,4,68.94856015058801,94.77359934016728,379.09439736066906,275.79424060235203,103.30015675831704,0.272491910926443,83,79,14,41.0,M,0,0
31952833,2024-07-04 11:33:00,Bengaluru,Super,Beverages,HUL,Offline,Cash,3,107.07332243681128,147.8259955298373,443.47798658951183,321.2199673104338,122.25801927907804,0.2756800178950966,161,51,10,41.0,F,0,0
27512655,2024-04-10 07:35:00,Hyderabad,Hyper,Grocery,Britannia,Online,Cash,2,83.78074859327822,113.18013335381748,226.36026670763496,167.56149718655644,58.798769521078526,0.2597574670515056,94,71,4,41.0,M,0,0
52033189,2024-06-27 16:02:00,Pune,Express,Vegetables,Amul,Omnichannel,Wallet,1,63.9576250219489,72.69149850776289,72.69149850776289,63.9576250219489,8.733873485813987,0.120149861608387,129,47,7,52.0,M,0,0
70722847,2024-01-11 16:12:00,Mumbai,Express,Personal Care,HUL,Offline,Card,2,144.48144418456295,181.95776880413652,363.9155376082731,288.9628883691259,74.9526492391472,0.2059616627851376,66,70,3,43.0,M,0,1
57521481,2024-05-01 13:54:00,Chennai,Express,Fruits,Amul,Offline,Card,1,119.88558871696506,169.16799560395225,169.16799560395225,119.88558871696506,49.28240688698719,0.2913222841651722,388,75,13,55.0,F,1,0
21881089,2024-05-29 16:47:00,Pune,Super,Beverages,ITC,Online,UPI,2,56.39659863079631,59.28119527236992,118.56239054473984,112.7931972615926,5.769193283147232,0.0486595560079417,477,74,9,41.0,F,1,0
74161761,2024-06-06 10:25:00,Delhi,Hyper,Personal Care,Nestle,Offline,Card,4,10.089520550035786,12.586731587698493,50.34692635079397,40.35808220014314,9.98884415065082,0.1984002773288125,88,73,12,41.0,F,1,0
37994335,2024-07-20 04:09:00,Delhi,Hyper,Snacks,HUL,Omnichannel,Card,3,158.04065565019468,226.44534278320427,679.3360283496128,474.121966950584,205.2140613990288,0.3020803443880023,464,36,6,41.0,F,0,0
56980189,2024-10-11 21:54:00,Kolkata,Express,Snacks,HUL,Offline,Card,3,136.8053815703995,182.3023601153509,546.9070803460526,410.4161447111985,136.49093563485405,0.2495687851554054,355,67,13,58.0,M,0,0
87341583,2024-06-19 12:56:00,Pune,Express,Snacks,Amul,Online,Card,5,186.5799035991776,205.8673135509381,1029.3365677546903,932.8995179958878,96.43704975880256,0.0936885492848683,138,57,6,46.0,M,0,0
76006237,2024-11-03 00:57:00,Chennai,Express,Fruits,HUL,Online,Card,3,66.42732505049253,94.34532690881883,283.03598072645656,199.2819751514776,83.75400557497898,0.2959129272540229,234,35,10,38.0,M,1,0
57390608,2024-07-12 08:29:00,Chennai,Super,Home Care,Amul,Offline,Wallet,1,38.08398570062184,44.11811531070549,44.11811531070549,38.08398570062184,6.034129610083646,0.1367721528353554,348,66,5,41.0,Unknown,0,0
87778915,2024-04-05 00:39:00,Hyderabad,Hyper,Grocery,HUL,Omnichannel,UPI,2,171.88733488309666,227.6012620393691,455.2025240787382,343.7746697661933,111.42785431254488,0.2447874262957091,186,36,3,25.0,M,0,0
28096804,2024-03-24 14:12:00,Chennai,Express,Vegetables,Nestle,Omnichannel,Card,1,83.39810287464356,107.77558484059948,107.77558484059948,83.39810287464356,24.377481965955937,0.2261874245638316,431,33,14,36.0,F,0,0
35450656,2024-04-27 17:01:00,Hyderabad,Express,Beverages,Parle,Online,Card,5,193.9159281645839,247.2171807713497,1236.0859038567482,969.5796408229196,266.5062630338288,0.2156049690416294,199,54,13,63.0,F,1,0
34171996,2024-08-06 01:47:00,Delhi,Express,Beverages,Amul,Omnichannel,UPI,4,144.98248051742996,188.94968001769007,755.7987200707603,579.9299220697199,175.86879800104043,0.2326926380406876,306,79,8,41.0,O,1,0
85209489,2024-03-29 12:09:00,Bengaluru,Hyper,Personal Care,HUL,Omnichannel,Card,3,124.39760529942195,165.7020198628613,497.1060595885839,373.19281589826585,123.91324369031804,0.2492692279648962,414,31,10,41.0,M,0,0
85475249,2024-11-29 16:10:00,Chennai,Hyper,Dairy,Amul,Omnichannel,Wallet,4,185.07596845232763,224.3193896336052,897.2775585344207,740.3038738093105,156.97368472511016,0.174944400684115,360,30,8,61.0,M,1,0
33645686,2024-06-24 03:36:00,Hyderabad,Express,Home Care,Britannia,Online,Wallet,2,184.88437644853155,215.35295381370287,430.70590762740585,369.7687528970631,60.93715473034274,0.1414820499352382,380,62,10,30.0,M,0,0
27255956,2024-11-11 02:17:00,Kolkata,Express,Fruits,Britannia,Offline,UPI,5,27.00628042531993,32.2940797249636,161.47039862481802,135.03140212659966,26.43899649821836,0.1637389684015723,180,48,7,41.0,M,0,0
82841450,2024-09-06 09:21:00,Chennai,Express,Personal Care,PepsiCo,Online,Cash,1,165.537657315335,214.06582840870115,214.06582840870115,165.537657315335,48.52817109336616,0.2266974203875018,200,29,5,41.0,F,0,0
50544126,2024-05-01 16:10:00,Chennai,Hyper,Beverages,PepsiCo,Omnichannel,Wallet,1,125.95919144475282,147.0492727368209,147.0492727368209,125.95919144475282,21.09008129206809,0.1434218673751194,214,35,11,41.0,F,0,0
67298886,2024-03-24 07:29:00,Ahmedabad,Hyper,Personal Care,PepsiCo,Omnichannel,Cash,1,130.1051052176583,186.45587554668015,186.45587554668015,130.1051052176583,56.35077032902189,0.3022204055721171,322,59,4,41.0,M,0,0
27781882,2024-09-28 12:57:00,Ahmedabad,Hyper,Dairy,Nestle,Online,Wallet,4,148.01677418766107,193.7906472904753,775.1625891619013,592.0670967506443,183.09549241125703,0.2362026947265582,257,23,6,56.0,F,0,0
61168073,2024-04-30 17:15:00,Bengaluru,Super,Dairy,Tata,Omnichannel,Cash,3,183.60724764574024,247.35421366531884,742.0626409959565,550.8217429372207,191.24089805873572,0.2577153025815483,62,73,12,25.0,O,0,1
71615216,2024-03-31 02:33:00,Delhi,Hyper,Snacks,Parle,Online,Cash,3,125.20282627493722,137.40642095618963,412.2192628685689,375.6084788248117,36.61078404375724,0.0888138603445859,152,23,8,52.0,M,0,0
51753916,2024-12-05 14:11:00,Chennai,Express,Dairy,Parle,Offline,Cash,3,39.85437871198878,47.01462540158783,141.04387620476348,119.56313613596636,21.48074006879713,0.1522982822565937,403,37,8,41.0,O,0,0
83831604,2024-06-25 03:50:00,Pune,Hyper,Personal Care,Amul,Online,Wallet,5,72.24017340796794,85.25517827309511,426.2758913654756,361.20086703983975,65.07502432563581,0.1526594059006788,136,79,14,41.0,F,0,0
59088272,2024-01-18 17:28:00,Mumbai,Express,Grocery,Britannia,Online,UPI,1,169.0596478857307,213.7349647526466,213.7349647526466,169.0596478857307,44.67531686691589,0.2090220330520942,382,37,3,41.0,M,0,0
58450769,2024-06-29 14:10:00,Chennai,Express,Home Care,Nestle,Online,Card,5,79.33397796213634,102.93550000739803,514.6775000369902,396.66988981068175,118.00761022630844,0.2292845718295965,173,46,5,36.0,F,1,0
31112114,2024-06-17 04:20:00,Kolkata,Hyper,Grocery,Parle,Offline,Wallet,1,129.5526226666565,155.61862493540028,155.61862493540028,129.5526226666565,26.066002268743773,0.1674992455405911,296,63,3,41.0,M,0,0
70109949,2024-11-11 08:22:00,Ahmedabad,Express,Home Care,PepsiCo,Offline,UPI,5,147.49801758208832,169.44708133203835,847.2354066601918,737.4900879104416,109.74531874975014,0.1295334424022327,189,50,12,41.0,F,0,0
54825963,2024-09-16 17:15:00,Hyderabad,Express,Dairy,Tata,Omnichannel,Cash,5,94.8190516479636,106.3764563260915,531.8822816304576,474.095258239818,57.78702339063955,0.1086462651350152,394,51,12,22.0,F,0,0
68404974,2024-03-10 20:17:00,Bengaluru,Express,Snacks,Parle,Omnichannel,Card,5,72.06436223281338,90.6342185267782,453.171092633891,360.3218111640669,92.84928146982412,0.2048879175636991,333,48,3,41.0,F,0,0
64765557,2024-02-24 21:58:00,Ahmedabad,Hyper,Dairy,Parle,Online,Cash,2,166.43965119731922,199.23929039729796,398.4785807945959,332.87930239463844,65.59927839995743,0.1646243526293122,279,50,6,29.0,M,1,0
43157026,2024-08-08 07:29:00,Ahmedabad,Hyper,Dairy,Parle,Offline,Card,2,196.4857242769725,272.72156723922564,545.4431344784513,392.971448553945,152.4716859245063,0.2795372721489997,422,67,11,52.0,F,1,0
44340966,2024-01-18 06:59:00,Bengaluru,Hyper,Grocery,ITC,Omnichannel,Wallet,3,61.71016851158238,76.95441929995795,230.86325789987384,185.1305055347472,45.732752365126686,0.1980945464477553,396,37,5,41.0,F,0,0
38078307,2024-04-26 10:35:00,Delhi,Hyper,Grocery,Parle,Online,Card,5,195.37176731332823,281.4495323694546,1407.2476618472729,976.8588365666412,430.3888252806315,0.3058372999644331,387,60,5,41.0,F,1,0
44365330,2024-02-20 10:40:00,Mumbai,Express,Grocery,ITC,Omnichannel,Wallet,3,114.08032995354216,128.67840957395404,386.03522872186215,342.2409898606264,43.794238861235726,0.1134462235641955,344,35,12,33.0,F,0,0
86075670,2024-01-08 12:07:00,Hyderabad,Super,Grocery,PepsiCo,Offline,Wallet,4,144.59412037362426,177.4905338100483,709.9621352401932,578.376481494497,131.58565374569616,0.1853417910818276,407,74,10,29.0,O,0,0
41267824,2024-12-01 08:54:00,Mumbai,Super,Beverages,HUL,Offline,UPI,4,77.7783934043692,93.96460445823988,375.8584178329596,311.1135736174768,64.74484421548277,0.1722585983008552,243,22,14,49.0,M,1,0
20977409,2024-02-02 18:49:00,Hyderabad,Super,Snacks,PepsiCo,Online,Wallet,4,185.75165463314923,236.0279173554849,944.1116694219396,743.0066185325969,201.1050508893427,0.2130098137781468,191,70,9,57.0,F,1,0
83611166,2024-01-04 09:06:00,Mumbai,Hyper,Grocery,PepsiCo,Offline,UPI,3,69.27306130186045,98.7981197860704,296.3943593582112,207.81918390558133,88.57517545262985,0.2988423114543188,334,62,11,44.0,M,0,0
29606367,2024-12-06 12:08:00,Kolkata,Hyper,Grocery,HUL,Omnichannel,Cash,1,41.92935604687146,47.2696202190655,47.2696202190655,41.92935604687146,5.34026417219404,0.1129745521001694,170,20,12,41.0,F,0,0
44599774,2024-03-09 17:42:00,Ahmedabad,Express,Fruits,HUL,Omnichannel,Card,3,56.895477315170616,77.69397994829598,233.08193984488796,170.68643194551186,62.39550789937607,0.267697737288866,421,25,9,58.0,F,1,0
28223096,2024-10-25 01:03:00,Kolkata,Hyper,Beverages,ITC,Offline,Card,1,132.90368310089218,158.65099399939416,158.65099399939416,132.90368310089218,25.74731089850198,0.1622889983191678,247,65,11,41.0,F,1,0
62229373,2024-01-12 10:02:00,Bengaluru,Super,Snacks,Nestle,Online,Card,1,69.17301707450758,90.96246228065723,90.96246228065723,69.17301707450758,21.789445206149665,0.2395432649890249,481,68,9,41.0,M,0,0
33965836,2024-02-26 01:09:00,Ahmedabad,Express,Fruits,HUL,Online,Card,5,160.77214407905964,223.4199810131256,1117.099905065628,803.8607203952982,313.2391846703298,0.2804039130698229,65,70,6,37.0,Unknown,0,1
97499090,2024-02-10 09:06:00,Kolkata,Hyper,Fruits,Amul,Omnichannel,Wallet,4,137.8998218894236,167.23968909425437,668.9587563770174,551.5992875576944,117.35946881932296,0.1754360305483175,320,65,9,41.0,M,0,0
48458746,2024-09-14 18:52:00,Hyderabad,Express,Snacks,Parle,Online,Wallet,5,99.81698390284195,135.80622352004792,679.0311176002397,499.0849195142098,179.94619808602988,0.2650043472558029,382,53,5,47.0,O,0,0
12708495,2024-08-14 08:31:00,Ahmedabad,Express,Beverages,HUL,Offline,Wallet,2,144.23049411885947,179.9337047053334,359.8674094106668,288.46098823771894,71.40642117294789,0.1984242510036846,400,25,5,41.0,F,0,0
59757000,2024-06-22 13:24:00,Pune,Hyper,Dairy,Parle,Offline,Cash,3,62.582051470380925,78.81782486793182,236.45347460379543,187.7461544111428,48.70732019265267,0.2059911374711972,381,52,3,41.0,F,1,0
29791270,2024-03-29 04:45:00,Delhi,Hyper,Home Care,Britannia,Offline,Wallet,5,74.25104431953599,99.8840887391102,499.420443695551,371.25522159768,128.16522209787104,0.2566279048360326,95,74,7,29.0,F,0,0
41545982,2024-02-02 10:24:00,Pune,Hyper,Beverages,PepsiCo,Online,Wallet,5,22.987658396265253,31.909160433672003,159.54580216836,114.93829198132627,44.60751018703374,0.2795906227602394,310,26,14,41.0,F,0,0
93270311,2024-07-26 18:18:00,Kolkata,Super,Personal Care,PepsiCo,Online,UPI,3,94.72266870059428,125.31074078140055,375.9322223442017,284.1680061017828,91.76421624241884,0.2440977675981177,378,52,8,41.0,M,0,0
26172047,2024-03-25 05:03:00,Bengaluru,Hyper,Snacks,PepsiCo,Online,Wallet,4,16.11717268820918,21.10295027996981,84.41180111987926,64.46869075283672,19.943110367042536,0.2362597421505068,267,48,8,41.0,F,0,0
74503492,2024-08-03 10:07:00,Mumbai,Express,Vegetables,HUL,Online,UPI,3,24.43125234437453,30.18477738811335,90.55433216434004,73.2937570331236,17.260575131216456,0.1906101532491187,347,35,8,41.0,F,0,0
72054263,2024-09-07 22:13:00,Delhi,Hyper,Dairy,HUL,Omnichannel,Card,3,127.1823847610272,151.61093936475055,454.8328180942517,381.5471542830816,73.28566381117008,0.1611265961815086,316,53,12,41.0,M,0,0
43881275,2024-11-06 01:04:00,Kolkata,Express,Dairy,Parle,Online,UPI,1,99.2455555720454,137.7036295942152,137.7036295942152,99.2455555720454,38.45807402216978,0.2792814839775681,61,35,12,31.0,M,0,0
49880963,2024-06-29 07:19:00,Delhi,Super,Vegetables,PepsiCo,Online,Card,4,74.22718008212544,94.56449741938242,378.2579896775297,296.9087203285018,81.3492693490279,0.2150629241655393,421,41,4,31.0,M,1,0
18079252,2024-01-02 17:32:00,Delhi,Hyper,Home Care,Parle,Omnichannel,Cash,5,120.40410834600692,169.03711956285076,845.1855978142538,602.0205417300347,243.16505608421917,0.2877061046864401,164,48,11,41.0,M,1,0
52993419,2024-04-12 10:38:00,Chennai,Super,Grocery,ITC,Omnichannel,Wallet,2,160.04587080389788,225.00731796284308,450.01463592568615,320.09174160779577,129.92289431789038,0.2887081529040433,431,26,11,41.0,F,0,0
56254103,2024-11-07 11:31:00,Hyderabad,Hyper,Personal Care,Nestle,Online,UPI,2,95.65246440133842,133.92248022518814,267.8449604503763,191.30492880267684,76.54003164769944,0.2857624482424414,288,52,10,41.0,F,1,0
63848961,2024-07-13 15:17:00,Kolkata,Super,Snacks,ITC,Omnichannel,Wallet,5,140.68444590089618,191.5948349238808,957.9741746194038,703.4222295044809,254.5519451149229,0.2657190056465296,132,54,13,41.0,F,0,0
80548316,2024-08-13 23:29:00,Chennai,Super,Vegetables,Britannia,Omnichannel,UPI,4,163.88727443488668,190.42608680185785,761.7043472074313,655.5490977395467,106.15524946788456,0.1393654242056936,420,75,12,61.0,F,0,0
93632708,2024-06-16 02:32:00,Bengaluru,Hyper,Beverages,Tata,Omnichannel,Card,2,13.48758680508075,15.851338411858888,31.702676823717773,26.9751736101615,4.727503213556272,0.149120001438474,104,75,12,55.0,M,1,0
48060092,2024-02-29 09:38:00,Delhi,Hyper,Grocery,PepsiCo,Offline,UPI,3,183.5079381581285,241.44161892371375,724.3248567711413,550.5238144743855,173.80104229675578,0.2399490238006152,211,31,5,18.0,F,1,0
89439771,2024-11-23 07:08:00,Delhi,Hyper,Grocery,Nestle,Online,Cash,3,166.8265559337522,213.3319482984321,639.9958448952964,500.4796678012566,139.5161770940398,0.2179954420123847,467,34,5,38.0,M,0,0
85958274,2024-10-09 02:56:00,Pune,Express,Grocery,Britannia,Offline,Cash,1,108.6981821915857,156.02723605116245,156.02723605116245,108.6981821915857,47.329053859576746,0.3033384110198376,137,68,13,57.0,M,1,0
37622114,2024-12-29 05:49:00,Delhi,Hyper,Vegetables,ITC,Offline,UPI,3,175.97710237082353,229.6585900364324,688.9757701092972,527.9313071124706,161.0444629968266,0.2337447410832444,478,40,13,30.0,F,0,0
36143925,2024-11-08 06:07:00,Kolkata,Super,Home Care,Nestle,Omnichannel,Cash,3,101.05999390858722,140.32680997087215,420.9804299126165,303.17998172576165,117.8004481868548,0.2798240483798898,130,25,8,41.0,M,1,0
58276683,2024-04-16 06:19:00,Bengaluru,Hyper,Home Care,Parle,Online,Wallet,5,69.89146246400355,98.92195591105622,494.6097795552811,349.45731232001776,145.15246723526332,0.2934686559691043,88,21,14,41.0,F,0,0
54564467,2024-04-02 19:21:00,Pune,Express,Personal Care,HUL,Offline,Wallet,5,79.95406615409713,89.3702221976962,446.85111098848097,399.77033077048566,47.08078021799531,0.1053612244889528,191,30,14,18.0,F,0,0
43517535,2024-03-31 16:38:00,Hyderabad,Express,Vegetables,HUL,Online,Wallet,4,85.8584833488635,91.01056716559891,364.04226866239566,343.433933395454,20.60833526694165,0.0566097320035474,218,42,9,41.0,M,0,0
18116534,2024-12-01 08:38:00,Mumbai,Hyper,Personal Care,PepsiCo,Offline,Card,1,52.92853957854056,70.0413443649099,70.0413443649099,52.92853957854056,17.112804786369345,0.2443243335994948,405,41,8,59.0,F,1,0
81481294,2024-07-22 06:45:00,Hyderabad,Super,Personal Care,HUL,Online,UPI,2,68.7397033015968,74.01032670705996,148.02065341411992,137.4794066031936,10.54124681092631,0.0712147025958254,78,75,6,41.0,F,0,0
57301362,2024-06-14 21:03:00,Hyderabad,Hyper,Fruits,Nestle,Offline,Wallet,2,106.17748948316016,122.36340907698995,244.7268181539799,212.35497896632037,32.37183918765956,0.1322774489197644,109,30,14,38.0,M,0,0
25840326,2024-12-19 09:59:00,Hyderabad,Hyper,Vegetables,HUL,Omnichannel,Wallet,4,25.34131561881984,26.630149046958586,106.52059618783434,101.36526247527937,5.155333712554977,0.048397529652052,227,51,3,19.0,O,0,0
87495037,2024-08-08 06:00:00,Chennai,Express,Snacks,Parle,Omnichannel,UPI,5,105.46857463826748,122.14294118794456,610.7147059397229,527.3428731913374,83.37183274838549,0.1365151877587408,449,65,9,35.0,F,0,0
93263829,2024-11-27 22:38:00,Hyderabad,Express,Beverages,Nestle,Offline,Wallet,3,80.33309536608436,114.7321259022522,344.1963777067566,240.9992860982531,103.19709160850353,0.2998203882796926,438,55,6,51.0,F,0,0
23698212,2024-12-25 09:32:00,Mumbai,Super,Fruits,Nestle,Omnichannel,Wallet,4,112.05922751514248,121.1770458371082,484.7081833484328,448.2369100605699,36.471273287862914,0.0752437745860079,158,68,6,41.0,M,0,0
57321019,2024-01-29 23:56:00,Hyderabad,Super,Fruits,PepsiCo,Online,Card,4,89.02762790124947,114.83058765735184,459.32235062940737,356.1105116049979,103.21183902440949,0.2247045868396753,398,53,14,54.0,M,0,0
64861043,2024-05-11 23:03:00,Pune,Express,Home Care,Amul,Offline,Wallet,4,92.43699697707468,101.99453673792702,407.9781469517081,369.74798790829874,38.230159043409344,0.0937063892491638,221,71,7,41.0,F,0,0
31281792,2024-09-24 23:04:00,Mumbai,Express,Vegetables,Nestle,Offline,Wallet,5,106.24075912964724,128.971424423809,644.857122119045,531.2037956482361,113.6533264708089,0.1762457489766667,319,53,12,31.0,F,0,0
38283266,2024-10-23 19:17:00,Ahmedabad,Super,Fruits,Tata,Omnichannel,Wallet,3,160.77401260001798,204.00293670622227,612.0088101186668,482.322037800054,129.68677231861284,0.211903440235553,172,62,4,50.0,F,1,0
44712133,2024-02-24 04:43:00,Hyderabad,Super,Vegetables,Nestle,Offline,UPI,2,55.1503190426191,78.26585193751221,156.53170387502442,110.3006380852382,46.23106578978621,0.2953463397210401,81,63,8,41.0,M,1,0
41807371,2024-04-26 05:10:00,Pune,Express,Beverages,Britannia,Offline,Wallet,4,15.624304061976094,17.63747139883465,70.5498855953386,62.497216247904376,8.052669347434218,0.1141414940574514,192,48,9,29.0,M,1,0
70802772,2024-07-19 02:00:00,Ahmedabad,Hyper,Fruits,ITC,Offline,Cash,4,33.88923556919324,41.70103033434424,166.80412133737696,135.55694227677296,31.247179060604,0.1873285792345841,282,46,14,32.0,M,0,0
10772407,2024-10-18 17:07:00,Mumbai,Express,Personal Care,Tata,Offline,Cash,1,67.90862576202989,81.73621792501618,81.73621792501618,67.90862576202989,13.827592162986292,0.1691733788768102,320,70,8,41.0,M,0,0
68541170,2024-02-11 05:35:00,Ahmedabad,Express,Beverages,ITC,Online,Wallet,4,163.7826614512321,190.8428993623732,763.3715974494928,655.1306458049283,108.24095164456446,0.1417932655684455,205,63,9,28.0,M,0,0
